ID,Post_ID,Date,Comment,Sentiment,Time
225,P1,20/09/2024,"Có ai biết nhóm thiện nguyện nào đang hoạt động ở khu vực Sơn Tây không?",Neutral,19:10
226,P2,20/09/2024,"Liệu chiều nay nước có rút hết không nhỉ? Chứ ngập thế này khổ quá.",Negative,20:55
227,P3,21/09/2024,"Sau đợt lũ này, cần phải đánh giá lại toàn bộ hệ thống tiêu thoát nước của Hà Nội.",Neutral,22:40
228,P1,21/09/2024,"Nhiều nhà hảo tâm đang quyên góp tiền, quần áo cũ, đồ dùng học tập cho các em học sinh vùng lũ.",Positive,08:20
229,P2,21/09/2024,"May quá, thời tiết đang tốt dần lên, hy vọng sẽ không còn mưa lớn nữa.",Positive,10:05
230,P3,17/09/2024,"Chủ tịch thành phố đã trực tiếp chỉ đạo công tác cứu hộ, cứu nạn chưa?",Neutral,11:50
231,P1,17/09/2024,"Mọi người ơi, ở khu vực Hai Bà Trưng có bị ngập sâu không?",Neutral,13:35
232,P2,17/09/2024,"Mưa thế này chắc chắn ảnh hưởng đến hoa màu của bà con nông dân rồi.",Negative,15:20
233,P3,18/09/2024,"Chính quyền phải có biện pháp cứng rắn với những trường hợp xây dựng trái phép, lấn chiếm lòng sông, kênh mương.",Neutral,17:05
234,P1,18/09/2024,"Cứu trợ khẩn cấp! Khu vực Phú Xuyên đang bị cô lập, cần hỗ trợ lương thực, nước uống.",Negative,18:50
235,P2,18/09/2024,"Dự báo thời tiết Hà Nội những ngày tới thế nào, có khả quan hơn không?",Neutral,20:35
236,P3,19/09/2024,"Nhà nước có hỗ trợ người dân bị mất nhà cửa, tài sản do mưa lũ không?",Neutral,22:20
237,P1,19/09/2024,"Cảm động quá, có nhiều người dân đã tự nguyện dùng thuyền, xe tải của mình để giúp đỡ người khác.",Positive,08:00
238,P2,19/09/2024,"Mưa lũ khiến giao thông đi lại rất nguy hiểm, mọi người nên hạn chế ra đường nếu không cần thiết.",Negative,09:45
239,P3,20/09/2024,"Thành phố cần lập các đoàn kiểm tra, đánh giá thiệt hại do mưa lũ gây ra.",Neutral,11:30
240,P1,20/09/2024,"Có ai biết địa chỉ các điểm tiếp nhận đồ cứu trợ ở quận Cầu Giấy không?",Neutral,13:15
241,P2,20/09/2024,"Nước rút để lại nhiều rác thải, bùn đất, cần sớm được dọn dẹp để tránh ô nhiễm.",Negative,15:00
242,P3,21/09/2024,"Các cơ quan chức năng đang tích cực triển khai các biện pháp khắc phục hậu quả mưa lũ.",Positive,16:45
243,P1,21/09/2024,"Thật đau xót khi chứng kiến nhiều gia đình mất mát người thân, nhà cửa trong đợt lũ này.",Negative,18:30
244,P2,21/09/2024,"Hy vọng trong thời gian tới, thời tiết sẽ ổn định để người dân sớm ổn định cuộc sống.",Positive,20:15
245,P3,17/09/2024,"Lãnh đạo các quận, huyện phải trực tiếp xuống địa bàn để nắm bắt tình hình, chỉ đạo công tác cứu hộ.",Neutral,22:00
246,P1,17/09/2024,"Nước ngập sâu quá, không biết đến bao giờ mới rút.",Negative,23:45
247,P2,17/09/2024,"Mưa lớn thế này chắc chắn sẽ ảnh hưởng đến các công trình giao thông.",Negative,08:30
248,P3,18/09/2024,"Chính quyền phải đảm bảo cung cấp đủ điện, nước sạch cho người dân vùng lũ.",Neutral,10:15
249,P1,18/09/2024,"Cần cứu trợ khẩn cấp cho bà con ở khu vực Thường Tín, nhiều người đang bị đói, rét.",Negative,12:00
250,P2,18/09/2024,"Nghe nói một số hồ chứa nước đã phải xả lũ, có nguy hiểm không ạ?",Negative,13:45
251,P3,19/09/2024,"Nhà nước có chính sách hỗ trợ cho các hộ kinh doanh bị thiệt hại do mưa lũ không?",Neutral,15:30
252,P1,19/09/2024,"Xúc động trước tinh thần quả cảm của các chiến sĩ công an, quân đội trong công tác cứu hộ, cứu nạn.",Positive,17:15
253,P2,19/09/2024,"Tình hình ngập lụt ở các tỉnh miền Trung có nghiêm trọng không mọi người?",Neutral,19:00
254,P3,20/09/2024,"Cần có biện pháp lâu dài để giải quyết tình trạng ngập úng ở Hà Nội, không thể để tình trạng này tái diễn mãi.",Neutral,20:45
255,P1,20/09/2024,"Có nhóm thiện nguyện nào đang cần hỗ trợ vận chuyển đồ cứu trợ không ạ?",Neutral,22:30
256,P2,20/09/2024,"Nước rút nhưng vẫn tiềm ẩn nhiều nguy cơ về dịch bệnh, mọi người cần chú ý giữ gìn vệ sinh.",Negative,00:15
257,P3,21/09/2024,"Các cơ quan chức năng đang tích cực rà soát, thống kê thiệt hại do mưa lũ gây ra.",Neutral,08:00
258,P1,21/09/2024,"Mỗi người dân cần nâng cao ý thức, trách nhiệm trong việc bảo vệ môi trường, phòng chống thiên tai.",Neutral,09:45
259,P2,21/09/2024,"Thời tiết Hà Nội những ngày cuối tháng 9 có mưa nhiều nữa không ad?",Neutral,11:30
260,P3,17/09/2024,"Thủ tướng Chính phủ yêu cầu các bộ, ngành, địa phương tập trung ứng phó với mưa lũ, đảm bảo an toàn tính mạng, tài sản cho người dân.",Positive,13:15
261,P1,17/09/2024,"Cầu mong cho mưa lũ sớm qua đi, người dân Hà Nội bớt khổ!",Positive,15:00
262,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều nơi, ảnh hưởng nghiêm trọng đến đời sống, sinh hoạt của người dân.",Negative,16:45
263,P3,18/09/2024,"Chính quyền địa phương cần huy động tối đa lực lượng, phương tiện để hỗ trợ người dân sơ tán khỏi vùng nguy hiểm.",Neutral,18:30
264,P1,18/09/2024,"Hiện tại, khu vực nào ở Hà Nội đang bị ngập sâu nhất ạ?",Neutral,20:15
265,P2,18/09/2024,"Dự báo trong vài giờ tới, mưa sẽ còn tiếp tục diễn ra ở Hà Nội, mọi người cần hết sức cẩn thận.",Negative,22:00
266,P3,19/09/2024,"Nhà nước có kế hoạch hỗ trợ người dân vùng lũ tái thiết cuộc sống sau khi nước rút chưa?",Neutral,23:45
267,P1,19/09/2024,"Cảm phục những tấm gương quên mình cứu người trong mưa lũ!",Positive,08:30
268,P2,19/09/2024,"Mưa lũ không chỉ gây ngập úng mà còn làm hư hại nhiều tuyến đường, cầu cống.",Negative,10:15
269,P3,20/09/2024,"Cần xử lý nghiêm những trường hợp đưa tin sai sự thật, gây hoang mang dư luận về tình hình mưa lũ.",Neutral,12:00
270,P1,20/09/2024,"Ai ở gần khu vực Long Biên có thuyền cho mình mượn với, mình cần đi mua lương thực cho gia đình.",Neutral,13:45
271,P2,20/09/2024,"Hiện tại, mực nước ở các sông chính trên địa bàn Hà Nội đang ở mức nào rồi?",Neutral,15:30
272,P3,21/09/2024,"Thành phố Hà Nội đang tập trung khắc phục hậu quả mưa lũ, sớm ổn định đời sống người dân.",Positive,17:15
273,P1,21/09/2024,"Chúng ta hãy cùng chung tay, góp sức giúp đỡ đồng bào vùng lũ vượt qua khó khăn!",Positive,19:00
274,P2,21/09/2024,"Thời tiết những ngày tới có thuận lợi cho công tác khắc phục hậu quả mưa lũ hay không?",Neutral,20:45
275,P3,17/09/2024,"Đề nghị các cơ quan chức năng thông báo kịp thời về tình hình xả lũ của các hồ chứa.",Neutral,22:30
276,P1,17/09/2024,"Mưa to quá, không biết các em học sinh ở vùng sâu, vùng xa có đến trường được không?",Negative,00:15
277,P2,17/09/2024,"Mưa lũ làm gián đoạn nhiều hoạt động sản xuất, kinh doanh, ảnh hưởng lớn đến nền kinh tế.",Negative,08:00
278,P3,18/09/2024,"Chính quyền các cấp cần đảm bảo an ninh trật tự, an toàn xã hội tại các khu vực bị ảnh hưởng bởi mưa lũ.",Neutral,09:45
279,P1,18/09/2024,"Khu vực Thanh Xuân Nam có ai cần giúp đỡ di chuyển đồ đạc không, mình có xe bán tải.",Neutral,11:30
280,P2,18/09/2024,"Mực nước sông Nhuệ đang lên rất nhanh, các hộ dân ven sông cần khẩn trương sơ tán!",Negative,13:15
281,P3,19/09/2024,"Chính phủ đã có những biện pháp gì để hỗ trợ các địa phương bị thiệt hại nặng nề do mưa lũ?",Neutral,15:00
282,P1,19/09/2024,"Những hình ảnh về tinh thần tương thân tương ái của người dân trong mưa lũ thật đáng trân trọng.",Positive,16:45
283,P2,19/09/2024,"Thời tiết xấu khiến công tác cứu hộ, cứu nạn gặp nhiều khó khăn.",Negative,18:30
284,P3,20/09/2024,"Sau khi nước rút, cần phải tiêu độc, khử trùng, tránh để dịch bệnh bùng phát.",Neutral,20:15
285,P1,20/09/2024,"Các đội cứu trợ đang khẩn trương vận chuyển lương thực, nước uống đến cho bà con vùng lũ.",Positive,22:00
286,P2,20/09/2024,"Dù nước đang rút nhưng nguy cơ sạt lở đất vẫn rất cao, người dân cần cảnh giác.",Negative,23:45
287,P3,21/09/2024,"Thành phố Hà Nội cần rà soát, đánh giá lại hệ thống thoát nước, có biện pháp nâng cấp, cải tạo để chống ngập úng hiệu quả hơn.",Neutral,08:30
288,P1,21/09/2024,"Mỗi chúng ta hãy cùng góp một phần nhỏ bé để giúp đỡ đồng bào vùng lũ vơi bớt khó khăn.",Positive,10:15
289,P2,21/09/2024,"Những ngày qua, thời tiết diễn biến rất phức tạp, khó lường, chúng ta cần chủ động phòng tránh.",Neutral,12:00
290,P3,17/09/2024,"UBND Thành phố Hà Nội đã ban hành công điện khẩn về việc ứng phó với mưa lũ.",Neutral,13:45
291,P1,17/09/2024,"Lo cho bà con nông dân quá, bao nhiêu hoa màu có nguy cơ mất trắng.",Negative,15:30
292,P2,17/09/2024,"Mưa lớn gây khó khăn cho việc đi lại, nhiều tuyến đường bị ùn tắc nghiêm trọng.",Negative,17:15
293,P3,18/09/2024,"Chính quyền cần bố trí chỗ ăn, nghỉ tạm cho người dân phải sơ tán.",Neutral,19:00
294,P1,18/09/2024,"Cần hỗ trợ khẩn cấp xuồng máy, áo phao cho các khu vực bị ngập sâu!",Negative,20:45
295,P2,18/09/2024,"Theo thông tin từ Trung tâm Dự báo Khí tượng Thủy văn Quốc gia, mưa lớn còn kéo dài trong vài ngày tới.",Negative,22:30
296,P3,19/09/2024,"Nhà nước có chính sách hỗ trợ cho các trường học bị thiệt hại do mưa lũ không?",Neutral,00:15
297,P1,19/09/2024,"Nhiều người dân đã dũng cảm, không ngại nguy hiểm để cứu giúp người bị nạn.",Positive,08:00
298,P2,19/09/2024,"Mưa lũ không chỉ ảnh hưởng đến khu vực nội thành mà còn gây thiệt hại nặng nề cho các huyện ngoại thành Hà Nội.",Negative,09:45
299,P3,20/09/2024,"Cần đảm bảo thông tin liên lạc thông suốt để phục vụ công tác chỉ đạo, điều hành ứng phó với mưa lũ.",Neutral,11:30
300,P1,20/09/2024,"Ai có nhu cầu cần giúp đỡ di dời tài sản thì liên hệ với đội thanh niên tình nguyện nhé.",Neutral,13:15
301,P2,20/09/2024,"Nước rút đến đâu rồi mọi người, đã có thể lưu thông trên các tuyến phố chính chưa?",Neutral,15:00
302,P3,21/09/2024,"Thành phố Hà Nội đang huy động mọi nguồn lực để hỗ trợ người dân khắc phục hậu quả sau lũ.",Positive,16:45
303,P1,21/09/2024,"Tinh thần đoàn kết, giúp đỡ lẫn nhau của người dân Việt Nam thật đáng quý!",Positive,18:30
304,P2,21/09/2024,"Hy vọng thời tiết sẽ tốt hơn để công tác khắc phục hậu quả mưa lũ diễn ra thuận lợi.",Positive,20:15
305,P3,17/09/2024,"Bộ Chỉ huy quân sự Thành phố Hà Nội đã sẵn sàng lực lượng, phương tiện để tham gia ứng cứu khi có yêu cầu.",Positive,22:00
306,P1,17/09/2024,"Chỗ mọi người có mưa to không, nhà mình nước bắt đầu ngập vào sân rồi.",Negative,23:45
307,P2,17/09/2024,"Mưa bão thế này ảnh hưởng rất lớn đến đời sống của người dân, đặc biệt là người nghèo.",Negative,08:30
308,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ giá cả, tránh tình trạng khan hiếm hàng hóa, đội giá sau lũ.",Neutral,10:15
309,P1,18/09/2024,"Cần gấp xuồng cứu sinh cho khu vực Mỹ Đức, nhiều người đang mắc kẹt trên mái nhà!",Negative,12:00
310,P2,18/09/2024,"Mực nước sông Tô Lịch đang dâng cao, nguy cơ tràn bờ rất lớn.",Negative,13:45
311,P3,19/09/2024,"Quốc hội có giám sát việc thực hiện các chính sách hỗ trợ người dân vùng lũ không?",Neutral,15:30
312,P1,19/09/2024,"Các lực lượng chức năng đang căng mình chống lũ, bảo vệ tính mạng, tài sản cho nhân dân.",Positive,17:15
313,P2,19/09/2024,"Mưa lớn khiến nhiều trường học bị ngập úng, học sinh phải nghỉ học.",Negative,19:00
314,P3,20/09/2024,"Sau mưa lũ, cần phải khẩn trương dọn dẹp vệ sinh môi trường, phòng chống dịch bệnh.",Neutral,20:45
315,P1,20/09/2024,"Hội Chữ thập đỏ đang kêu gọi quyên góp ủng hộ đồng bào vùng lũ, mọi người cùng chung tay nhé.",Positive,22:30
316,P2,20/09/2024,"Nước đang rút, tuy nhiên, nhiều tuyến đường vẫn chưa thể lưu thông bình thường.",Negative,00:15
317,P3,21/09/2024,"Thành phố Hà Nội cần đầu tư xây dựng các hồ điều hòa để giảm thiểu tình trạng ngập úng khi có mưa lớn.",Neutral,08:00
318,P1,21/09/2024,"Chúng ta hãy dành sự tri ân sâu sắc đến các lực lượng đã hy sinh thầm lặng để bảo vệ cuộc sống bình yên cho nhân dân.",Positive,09:45
319,P2,21/09/2024,"Dự báo thời tiết cho thấy, trong vài ngày tới, Hà Nội vẫn có thể có mưa rải rác.",Neutral,11:30
320,P3,17/09/2024,"Các lực lượng Công an, Quân đội đã được huy động để tham gia ứng phó với mưa lũ.",Positive,13:15
321,P1,17/09/2024,"Khu vực nhà mọi người có bị ngập không, nước có rút được không?",Neutral,15:00
322,P2,17/09/2024,"Mưa to thế này chắc chắn nhiều nơi sẽ bị mất điện, mất nước.",Negative,16:45
323,P3,18/09/2024,"Chính quyền cần đảm bảo an toàn cho các hồ chứa, tránh để xảy ra sự cố vỡ đập.",Neutral,18:30
324,P1,18/09/2024,"Cứu trợ khẩn cấp! Khu vực Đan Phượng đang bị cô lập hoàn toàn, cần hỗ trợ ngay lập tức!",Negative,20:15
325,P2,18/09/2024,"Theo dự báo, triều cường sẽ đạt đỉnh vào ngày mai, nguy cơ ngập úng càng cao hơn.",Negative,22:00
326,P3,19/09/2024,"Thủ tướng Chính phủ yêu cầu các địa phương tập trung khắc phục hậu quả mưa lũ, không để người dân nào bị đói, rét.",Positive,23:45
327,P1,19/09/2024,"Hình ảnh các chiến sĩ dầm mình trong mưa lũ để cứu dân thật xúc động!",Positive,08:30
328,P2,19/09/2024,"Mưa lũ làm nhiều di tích lịch sử, văn hóa bị hư hại.",Negative,10:15
329,P3,20/09/2024,"Cần tăng cường công tác kiểm tra, giám sát việc thực hiện các quy định về phòng chống thiên tai.",Neutral,12:00
330,P1,20/09/2024,"Có ai biết địa chỉ các cửa hàng bán lương khô, mì gói ở khu vực Hà Đông không, đang cần gấp.",Neutral,13:45
331,P2,20/09/2024,"Hiện tại, tình hình giao thông trên các tuyến phố chính đã dần ổn định trở lại.",Positive,15:30
332,P3,21/09/2024,"Sau đợt mưa lũ này, cần phải có đánh giá toàn diện về công tác quy hoạch đô thị của Hà Nội.",Neutral,17:15
333,P1,21/09/2024,"Chúng ta hãy cùng cầu nguyện cho những nạn nhân không may mắn trong đợt lũ này.",Negative,19:00
334,P2,21/09/2024,"Thời tiết Hà Nội sẽ còn diễn biến phức tạp trong thời gian tới, người dân cần chủ động phòng tránh.",Neutral,20:45
335,P3,17/09/2024,"Ban Chỉ huy Phòng chống thiên tai và Tìm kiếm cứu nạn Thành phố Hà Nội đã họp khẩn để triển khai công tác ứng phó.",Positive,22:30
336,P1,17/09/2024,"Thương các em nhỏ vùng lũ quá, không biết có đủ quần áo ấm để mặc không.",Negative,00:15
337,P2,17/09/2024,"Mưa lớn gây ảnh hưởng nghiêm trọng đến hoạt động sản xuất nông nghiệp, thiệt hại là rất lớn.",Negative,08:00
